timestamp_ms,angle_deg,distance_mm,quality,true_distance_mm,residual_mm
36017,358.95,1006.0,15,1000.0,6.0
36018,0.30,1006.5,15,1000.0,6.5
36018,1.59,1007.7,15,1000.0,7.7
36157,358.69,1006.2,15,1000.0,6.2
36158,359.94,1007.0,15,1000.0,7.0
36158,1.31,1007.5,15,1000.0,7.5
36298,358.37,1006.2,15,1000.0,6.2
36298,359.59,1007.2,15,1000.0,7.2
36299,0.98,1007.7,15,1000.0,7.7
36438,358.20,1006.5,15,1000.0,6.5
36438,359.44,1006.5,15,1000.0,6.5
36439,0.75,1008.0,15,1000.0,8.0
36578,358.30,1005.7,15,1000.0,5.7
36579,359.58,1006.7,15,1000.0,6.7
36579,0.80,1007.7,15,1000.0,7.7
36719,358.80,1005.5,15,1000.0,5.5
36719,0.14,1007.5,15,1000.0,7.5
36720,1.36,1008.0,15,1000.0,8.0
36859,358.08,1006.2,15,1000.0,6.2
36860,359.41,1006.2,15,1000.0,6.2
36860,0.73,1008.0,15,1000.0,8.0
37000,359.19,1005.5,15,1000.0,5.5
37000,0.52,1006.7,15,1000.0,6.7
37001,1.80,1008.0,15,1000.0,8.0
37140,359.00,1006.0,15,1000.0,6.0
37141,0.30,1007.0,15,1000.0,7.0
37141,1.61,1008.2,15,1000.0,8.2
37280,359.11,1005.2,15,1000.0,5.2
37281,0.34,1006.5,15,1000.0,6.5
37281,1.69,1008.0,15,1000.0,8.0
37421,358.62,1006.5,15,1000.0,6.5
37421,359.97,1007.2,15,1000.0,7.2
37422,1.22,1007.5,15,1000.0,7.5
37561,358.28,1005.7,15,1000.0,5.7
37561,359.56,1006.7,15,1000.0,6.7
37562,0.86,1007.7,15,1000.0,7.7
37702,358.84,1005.2,15,1000.0,5.2
37702,0.09,1007.0,15,1000.0,7.0
37703,1.48,1007.7,15,1000.0,7.7
37842,359.19,1005.5,15,1000.0,5.5
37843,0.55,1007.0,15,1000.0,7.0
37843,1.87,1008.0,15,1000.0,8.0
37983,358.81,1005.2,15,1000.0,5.2
37983,0.14,1007.0,15,1000.0,7.0
37984,1.52,1007.5,15,1000.0,7.5
38123,358.75,1005.5,15,1000.0,5.5
38124,0.05,1006.7,15,1000.0,6.7
38124,1.28,1007.2,15,1000.0,7.2
38263,358.70,1005.5,15,1000.0,5.5
38264,0.06,1006.7,15,1000.0,6.7
38264,1.31,1007.2,15,1000.0,7.2
38404,359.02,1006.0,15,1000.0,6.0
38404,0.30,1007.0,15,1000.0,7.0
38405,1.62,1008.2,15,1000.0,8.2
38544,358.77,1005.5,15,1000.0,5.5
38544,0.06,1006.7,15,1000.0,6.7
38545,1.34,1007.0,15,1000.0,7.0
38684,358.67,1005.5,15,1000.0,5.5
38685,0.05,1006.7,15,1000.0,6.7
38685,1.36,1007.2,15,1000.0,7.2
38824,359.17,1005.5,15,1000.0,5.5
38825,0.55,1007.0,15,1000.0,7.0
38825,1.83,1008.0,15,1000.0,8.0
38964,358.09,1006.5,15,1000.0,6.5
38965,359.39,1006.5,15,1000.0,6.5
38965,0.70,1008.0,15,1000.0,8.0
39104,358.59,1006.5,15,1000.0,6.5
39105,359.94,1007.0,15,1000.0,7.0
39105,1.25,1007.2,15,1000.0,7.2
39245,358.44,1006.2,15,1000.0,6.2
39245,359.75,1006.5,15,1000.0,6.5
39246,1.12,1006.7,15,1000.0,6.7
39385,359.36,1005.7,15,1000.0,5.7
39386,0.59,1007.2,15,1000.0,7.2
39386,1.91,1008.5,15,1000.0,8.5
39526,358.64,1006.5,15,1000.0,6.5
39526,359.84,1007.0,15,1000.0,7.0
39527,1.22,1007.2,15,1000.0,7.2
39666,359.08,1005.5,15,1000.0,5.5
39667,0.37,1006.2,15,1000.0,6.2
39667,1.72,1008.0,15,1000.0,8.0
39807,358.56,1006.5,15,1000.0,6.5
39807,359.94,1007.0,15,1000.0,7.0
39808,1.19,1007.5,15,1000.0,7.5
39947,358.33,1006.2,15,1000.0,6.2
39948,359.70,1007.2,15,1000.0,7.2
39948,0.98,1007.7,15,1000.0,7.7
40087,358.58,1006.2,15,1000.0,6.2
40088,359.89,1006.7,15,1000.0,6.7
40088,1.14,1007.0,15,1000.0,7.0
40227,358.73,1005.5,15,1000.0,5.5
40228,0.00,1006.7,15,1000.0,6.7
40228,1.36,1007.2,15,1000.0,7.2
40368,358.31,1005.7,15,1000.0,5.7
40368,359.59,1006.5,15,1000.0,6.5
40369,0.83,1007.5,15,1000.0,7.5
40508,359.08,1005.5,15,1000.0,5.5
40509,0.42,1006.2,15,1000.0,6.2
40509,1.62,1008.0,15,1000.0,8.0
40649,358.69,1005.5,15,1000.0,5.5
40649,0.00,1006.7,15,1000.0,6.7
40650,1.37,1007.2,15,1000.0,7.2
40789,358.50,1006.2,15,1000.0,6.2
40790,359.72,1006.5,15,1000.0,6.5
40790,1.11,1007.0,15,1000.0,7.0
40929,358.70,1005.5,15,1000.0,5.5
40930,0.08,1006.5,15,1000.0,6.5
40930,1.31,1007.0,15,1000.0,7.0
41069,358.72,1006.0,15,1000.0,6.0
41070,359.94,1006.7,15,1000.0,6.7
41070,1.25,1007.2,15,1000.0,7.2
41210,358.45,1006.2,15,1000.0,6.2
41210,359.78,1007.0,15,1000.0,7.0
41211,1.09,1007.2,15,1000.0,7.2
41350,358.80,1005.5,15,1000.0,5.5
